Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,US_Tariff_Rate,US_EV_Subsidy,EV_Share,Oil_Price,Interest_Rate
2021-08-31,Volkswagen,Commercial_Vehicles,North_America,8164,64925.85,0.0294,668.09,0.035,7500,0.2844,46.05,0.018
2021-08-31,Volkswagen,Commercial_Vehicles,Europe,10206,60026.51,0.0245,740.26,0.035,7500,0.2844,66.17,0.0085
2021-08-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,11673,64712.17,0.0364,709.43,0.035,7500,0.2844,50.38,0.0168
2021-08-31,Volkswagen,Commercial_Vehicles,China,14748,68488.48,0.0319,681.23,0.035,7500,0.2844,50.61,0.007
2021-08-31,Volkswagen,Electric_Vehicles,North_America,9382,55250.24,0.0271,683.23,0.035,7500,0.2844,63.91,0.0163
2021-08-31,Volkswagen,Electric_Vehicles,Europe,8870,56343.42,0.0261,649.26,0.035,7500,0.2844,61.26,0.0092
2021-08-31,Volkswagen,Electric_Vehicles,Asia_Pacific,12209,55817.06,0.0309,658.3,0.035,7500,0.2844,27.53,0.0136
2021-08-31,Volkswagen,Electric_Vehicles,China,14857,55042.28,0.0409,663.55,0.035,7500,0.2844,49.02,0.0097
2021-08-31,Ford,Passenger_Cars,North_America,27385,32116.49,0.0345,624.1,0.035,7500,0.2844,48.77,0.0178
2021-08-31,Ford,Passenger_Cars,Europe,29543,32514.72,0.0302,695.06,0.035,7500,0.2844,68.22,0.0113
2021-08-31,Ford,Passenger_Cars,Asia_Pacific,37221,30734.77,0.0274,628.31,0.035,7500,0.2844,61.26,0.0125
2021-08-31,Ford,Passenger_Cars,China,43625,29158.85,0.0209,660.45,0.035,7500,0.2844,53.94,0.012
2021-08-31,Ford,Commercial_Vehicles,North_America,6663,57073.62,0.0295,658.05,0.035,7500,0.2844,42.14,0.0109
2021-08-31,Ford,Commercial_Vehicles,Europe,8995,56832.54,0.0284,706.43,0.035,7500,0.2844,46.46,0.0156
2021-08-31,Ford,Commercial_Vehicles,Asia_Pacific,9294,57054.56,0.0329,650.93,0.035,7500,0.2844,41.57,0.0148
2021-08-31,Ford,Commercial_Vehicles,China,11426,53822.53,0.0353,629.72,0.035,7500,0.2844,52.89,0.0187
2021-08-31,Ford,Electric_Vehicles,North_America,7080,47331.54,0.0311,642.2,0.035,7500,0.2844,33.71,0.0056
2021-08-31,Ford,Electric_Vehicles,Europe,7694,48284.43,0.0216,680.62,0.035,7500,0.2844,41.45,0.0125
2021-08-31,Ford,Electric_Vehicles,Asia_Pacific,8730,49237.91,0.0289,633.34,0.035,7500,0.2844,42.93,0.0048
2021-08-31,Ford,Electric_Vehicles,China,11881,48007.05,0.032,693.61,0.035,7500,0.2844,58.71,0.0185
2021-08-31,Hyundai-Kia,Passenger_Cars,North_America,22884,28340.29,0.0235,604.61,0.035,7500,0.2844,71.01,0.005
2021-08-31,Hyundai-Kia,Passenger_Cars,Europe,25872,27772.33,0.0194,669.78,0.035,7500,0.2844,30.96,0.0247
2021-08-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,31136,26044.92,0.0269,666.26,0.035,7500,0.2844,45.51,0.0129
2021-08-31,Hyundai-Kia,Passenger_Cars,China,31068,28143.23,0.0284,652.3,0.035,7500,0.2844,49.45,0.0135
2021-08-31,Hyundai-Kia,Commercial_Vehicles,North_America,6937,47764.36,0.0372,684.53,0.035,7500,0.2844,55.22,0.0177
2021-08-31,Hyundai-Kia,Commercial_Vehicles,Europe,7559,51831.06,0.0295,621.64,0.035,7500,0.2844,56.2,0.0119
2021-08-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9092,50131.73,0.0329,687.05,0.035,7500,0.2844,44.99,0.0104
2021-08-31,Hyundai-Kia,Commercial_Vehicles,China,9678,50880.18,0.0311,666.33,0.035,7500,0.2844,55.83,0.0156
2021-08-31,Hyundai-Kia,Electric_Vehicles,North_America,6401,44771.3,0.0292,650.24,0.035,7500,0.2844,51.58,0.0139
2021-08-31,Hyundai-Kia,Electric_Vehicles,Europe,8814,43458.69,0.0311,719.47,0.035,7500,0.2844,52.58,0.0023
2021-08-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,8193,45692.84,0.0316,617.58,0.035,7500,0.2844,31.71,0.0209
2021-08-31,Hyundai-Kia,Electric_Vehicles,China,9938,46125.82,0.0343,668.12,0.035,7500,0.2844,45.15,0.0179
2021-08-31,Stellantis,Passenger_Cars,North_America,18371,31479.78,0.0292,652.21,0.035,7500,0.2844,53.65,0.0212
2021-08-31,Stellantis,Passenger_Cars,Europe,25494,32975.27,0.0311,681.95,0.035,7500,0.2844,41.26,0.0157
2021-08-31,Stellantis,Passenger_Cars,Asia_Pacific,31083,34278.85,0.0262,600.49,0.035,7500,0.2844,46.6,0.0079
2021-08-31,Stellantis,Passenger_Cars,China,34705,30187.56,0.0218,671.25,0.035,7500,0.2844,40.22,0.0107
2021-08-31,Stellantis,Commercial_Vehicles,North_America,5400,59166.68,0.0332,602.71,0.035,7500,0.2844,47.23,0.0125
2021-08-31,Stellantis,Commercial_Vehicles,Europe,6960,57596.12,0.0338,668.76,0.035,7500,0.2844,67.92,0.0108
2021-08-31,Stellantis,Commercial_Vehicles,Asia_Pacific,8391,58954.52,0.0298,670.51,0.035,7500,0.2844,56.04,0.0195
2021-08-31,Stellantis,Commercial_Vehicles,China,8753,59850.31,0.0199,699.89,0.035,7500,0.2844,49.69,0.0024
2021-08-31,Stellantis,Electric_Vehicles,North_America,6189,53483.92,0.0279,617.64,0.035,7500,0.2844,50.13,0.0079
2021-08-31,Stellantis,Electric_Vehicles,Europe,7819,52147.88,0.0328,700.15,0.035,7500,0.2844,61.66,0.0032
2021-08-31,Stellantis,Electric_Vehicles,Asia_Pacific,7654,51780.21,0.0259,635.69,0.035,7500,0.2844,53.41,0.0207
2021-08-31,Stellantis,Electric_Vehicles,China,10335,50023.04,0.0328,679.02,0.035,7500,0.2844,77.35,0.0168
2021-08-31,GM,Passenger_Cars,North_America,26201,30695.75,0.0314,687.59,0.035,7500,0.2844,54.89,0.0155
2021-08-31,GM,Passenger_Cars,Europe,30265,30227.19,0.0234,663.18,0.035,7500,0.2844,40.24,0.0219
2021-08-31,GM,Passenger_Cars,Asia_Pacific,33091,31829.7,0.0301,688.32,0.035,7500,0.2844,60.36,0.0152
2021-08-31,GM,Passenger_Cars,China,42808,30880.26,0.0339,648.51,0.035,7500,0.2844,47.81,0.0151
2021-08-31,GM,Commercial_Vehicles,North_America,7630,55105.27,0.0243,675.56,0.035,7500,0.2844,54.7,0.0139
2021-08-31,GM,Commercial_Vehicles,Europe,9987,55599.84,0.0369,659.21,0.035,7500,0.2844,50.46,0.0181
2021-08-31,GM,Commercial_Vehicles,Asia_Pacific,10518,59089.83,0.0369,673.24,0.035,7500,0.2844,63.09,0.009
2021-08-31,GM,Commercial_Vehicles,China,11403,53731.63,0.0213,681.75,0.035,7500,0.2844,45.14,0.0088
2021-08-31,GM,Electric_Vehicles,North_America,7013,48008.93,0.026,670.86,0.035,7500,0.2844,62.88,0.0195
2021-08-31,GM,Electric_Vehicles,Europe,8613,47540.0,0.0281,680.79,0.035,7500,0.2844,55.75,0.0067
2021-08-31,GM,Electric_Vehicles,Asia_Pacific,10723,48321.46,0.0314,633.38,0.035,7500,0.2844,51.72,0.0159
2021-08-31,GM,Electric_Vehicles,China,10935,50351.69,0.0305,695.28,0.035,7500,0.2844,44.66,0.0149
2021-09-30,Toyota,Passenger_Cars,North_America,30067,33483.87,0.0316,651.28,0.035,7500,0.2844,38.89,0.0096
2021-09-30,Toyota,Passenger_Cars,Europe,41218,32430.92,0.0206,630.09,0.035,7500,0.2844,60.52,0.0099
2021-09-30,Toyota,Passenger_Cars,Asia_Pacific,42356,32610.32,0.0278,664.2,0.035,7500,0.2844,45.81,0.0128
2021-09-30,Toyota,Passenger_Cars,China,46920,34792.27,0.0293,635.38,0.035,7500,0.2844,48.87,0.0262
2021-09-30,Toyota,Commercial_Vehicles,North_America,8962,61467.88,0.0225,645.55,0.035,7500,0.2844,39.83,0.0093
2021-09-30,Toyota,Commercial_Vehicles,Europe,12014,63202.0,0.023,664.14,0.035,7500,0.2844,44.47,0.0035
2021-09-30,Toyota,Commercial_Vehicles,Asia_Pacific,14475,62596.67,0.03,643.67,0.035,7500,0.2844,47.77,0.016
2021-09-30,Toyota,Commercial_Vehicles,China,15160,61253.86,0.0388,705.61,0.035,7500,0.2844,60.01,0.015
2021-09-30,Toyota,Electric_Vehicles,North_America,9505,56485.38,0.0325,616.2,0.035,7500,0.2844,54.55,0.0043
2021-09-30,Toyota,Electric_Vehicles,Europe,11093,55799.18,0.0304,629.53,0.035,7500,0.2844,34.48,0.0102
2021-09-30,Toyota,Electric_Vehicles,Asia_Pacific,14471,52487.23,0.0258,654.89,0.035,7500,0.2844,53.06,0.009
2021-09-30,Toyota,Electric_Vehicles,China,15221,54010.61,0.019,718.68,0.035,7500,0.2844,65.04,0.0179
2021-09-30,Volkswagen,Passenger_Cars,North_America,30125,36687.56,0.036,694.51,0.035,7500,0.2844,52.34,0.0091
2021-09-30,Volkswagen,Passenger_Cars,Europe,36609,33887.56,0.0203,712.31,0.035,7500,0.2844,46.8,0.0051
2021-09-30,Volkswagen,Passenger_Cars,Asia_Pacific,46485,35670.51,0.0224,680.5,0.035,7500,0.2844,43.89,0.0154
2021-09-30,Volkswagen,Passenger_Cars,China,44674,37800.96,0.0402,677.42,0.035,7500,0.2844,55.0,0.0056
2021-09-30,Volkswagen,Commercial_Vehicles,North_America,8602,63344.51,0.0249,659.09,0.035,7500,0.2844,54.45,0.0141
2021-09-30,Volkswagen,Commercial_Vehicles,Europe,9813,65070.73,0.0288,681.9,0.035,7500,0.2844,37.89,0.0094
2021-09-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,11802,67445.8,0.0283,600.57,0.035,7500,0.2844,39.97,0.013
2021-09-30,Volkswagen,Commercial_Vehicles,China,15721,60701.4,0.0273,634.41,0.035,7500,0.2844,75.02,0.007
2021-09-30,Volkswagen,Electric_Vehicles,North_America,8785,57340.52,0.0204,672.16,0.035,7500,0.2844,63.72,0.0136
2021-09-30,Volkswagen,Electric_Vehicles,Europe,10517,59039.8,0.0173,616.29,0.035,7500,0.2844,50.49,0.0085
2021-09-30,Volkswagen,Electric_Vehicles,Asia_Pacific,12063,57715.93,0.0308,631.0,0.035,7500,0.2844,52.85,0.0131
2021-09-30,Volkswagen,Electric_Vehicles,China,12973,55685.29,0.0296,627.87,0.035,7500,0.2844,63.98,0.0125
2021-09-30,Ford,Passenger_Cars,North_America,24001,31319.51,0.0223,672.98,0.035,7500,0.2844,50.04,0.0096
2021-09-30,Ford,Passenger_Cars,Europe,23577,31608.48,0.0311,560.61,0.035,7500,0.2844,49.49,0.0097
2021-09-30,Ford,Passenger_Cars,Asia_Pacific,30259,30881.38,0.0295,690.29,0.035,7500,0.2844,43.28,0.0087
2021-09-30,Ford,Passenger_Cars,China,36845,32173.25,0.0326,681.44,0.035,7500,0.2844,56.51,0.0071
2021-09-30,Ford,Commercial_Vehicles,North_America,6491,57144.81,0.0236,658.81,0.035,7500,0.2844,58.28,0.0155
2021-09-30,Ford,Commercial_Vehicles,Europe,7430,54189.35,0.028,692.18,0.035,7500,0.2844,67.67,0.0189
2021-09-30,Ford,Commercial_Vehicles,Asia_Pacific,9522,51931.49,0.029,620.33,0.035,7500,0.2844,47.32,0.0149
2021-09-30,Ford,Commercial_Vehicles,China,11403,55144.74,0.0294,711.32,0.035,7500,0.2844,71.2,0.0175
2021-09-30,Ford,Electric_Vehicles,North_America,6901,47827.18,0.0259,637.02,0.035,7500,0.2844,58.22,0.0039
2021-09-30,Ford,Electric_Vehicles,Europe,8567,49513.55,0.0245,652.81,0.035,7500,0.2844,49.37,0.0087
2021-09-30,Ford,Electric_Vehicles,Asia_Pacific,9991,50000.22,0.0382,631.88,0.035,7500,0.2844,59.03,0.0066
2021-09-30,Ford,Electric_Vehicles,China,12546,50935.59,0.0333,670.28,0.035,7500,0.2844,43.29,0.0081
2021-09-30,Hyundai-Kia,Passenger_Cars,North_America,19745,28511.27,0.0281,672.34,0.035,7500,0.2844,48.51,0.0041
2021-09-30,Hyundai-Kia,Passenger_Cars,Europe,26008,26492.6,0.023,659.8,0.035,7500,0.2844,44.74,0.0087
2021-09-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,25753,27397.91,0.0358,687.17,0.035,7500,0.2844,52.5,0.0128
2021-09-30,Hyundai-Kia,Passenger_Cars,China,34783,27927.57,0.0325,616.02,0.035,7500,0.2844,67.26,0.0183
2021-09-30,Hyundai-Kia,Commercial_Vehicles,North_America,6251,48639.13,0.0329,700.69,0.035,7500,0.2844,60.94,0.0121
2021-09-30,Hyundai-Kia,Commercial_Vehicles,Europe,6901,48880.92,0.0235,719.12,0.035,7500,0.2844,51.65,0.0095
2021-09-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8324,48299.2,0.0267,633.34,0.035,7500,0.2844,44.29,0.0148
2021-09-30,Hyundai-Kia,Commercial_Vehicles,China,9088,49954.68,0.0277,626.64,0.035,7500,0.2844,66.41,0.0169
2021-09-30,Hyundai-Kia,Electric_Vehicles,North_America,5804,42825.86,0.0306,648.51,0.035,7500,0.2844,55.16,0.0088
2021-09-30,Hyundai-Kia,Electric_Vehicles,Europe,6559,45470.47,0.0265,684.7,0.035,7500,0.2844,70.97,0.0198
2021-09-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,7884,45250.72,0.0369,650.2,0.035,7500,0.2844,53.13,0.0141
2021-09-30,Hyundai-Kia,Electric_Vehicles,China,10051,44554.96,0.0262,679.52,0.035,7500,0.2844,53.2,0.0117
2021-09-30,Stellantis,Passenger_Cars,North_America,18012,32474.94,0.0366,630.51,0.035,7500,0.2844,51.64,0.0086
2021-09-30,Stellantis,Passenger_Cars,Europe,26786,32603.11,0.0313,674.66,0.035,7500,0.2844,41.63,0.0169
2021-09-30,Stellantis,Passenger_Cars,Asia_Pacific,26046,32806.55,0.0341,652.82,0.035,7500,0.2844,57.75,0.0126
2021-09-30,Stellantis,Passenger_Cars,China,31212,32359.95,0.0219,671.42,0.035,7500,0.2844,38.53,0.0174
2021-09-30,Stellantis,Commercial_Vehicles,North_America,5706,55778.29,0.0166,695.78,0.035,7500,0.2844,66.58,0.0145
2021-09-30,Stellantis,Commercial_Vehicles,Europe,5767,56774.48,0.03,676.12,0.035,7500,0.2844,38.49,0.0157
2021-09-30,Stellantis,Commercial_Vehicles,Asia_Pacific,6026,57961.51,0.0346,651.91,0.035,7500,0.2844,54.99,0.0092
2021-09-30,Stellantis,Commercial_Vehicles,China,9218,59856.65,0.0323,701.8,0.035,7500,0.2844,49.03,0.0099
2021-09-30,Stellantis,Electric_Vehicles,North_America,5336,51145.9,0.0325,697.33,0.035,7500,0.2844,45.93,0.0132
2021-09-30,Stellantis,Electric_Vehicles,Europe,6369,54566.44,0.0225,674.26,0.035,7500,0.2844,45.95,0.0096
2021-09-30,Stellantis,Electric_Vehicles,Asia_Pacific,8337,52903.56,0.0301,616.31,0.035,7500,0.2844,56.69,0.0112
2021-09-30,Stellantis,Electric_Vehicles,China,9079,52879.92,0.0303,716.92,0.035,7500,0.2844,47.18,0.0138
2021-09-30,GM,Passenger_Cars,North_America,25718,31143.59,0.0357,670.2,0.035,7500,0.2844,57.23,0.0128
2021-09-30,GM,Passenger_Cars,Europe,25207,33202.62,0.0251,639.57,0.035,7500,0.2844,45.64,0.0144
2021-09-30,GM,Passenger_Cars,Asia_Pacific,32612,31924.41,0.0222,715.34,0.035,7500,0.2844,63.9,0.0153
2021-09-30,GM,Passenger_Cars,China,41809,31184.61,0.0345,675.59,0.035,7500,0.2844,42.58,0.0087
2021-09-30,GM,Commercial_Vehicles,North_America,6146,57165.25,0.0354,681.41,0.035,7500,0.2844,30.3,0.0094
2021-09-30,GM,Commercial_Vehicles,Europe,8296,56233.86,0.0265,664.13,0.035,7500,0.2844,70.46,0.0124
2021-09-30,GM,Commercial_Vehicles,Asia_Pacific,9392,52398.67,0.0274,594.45,0.035,7500,0.2844,71.98,0.0076
2021-09-30,GM,Commercial_Vehicles,China,12333,56448.71,0.0305,680.08,0.035,7500,0.2844,38.53,0.0105
2021-09-30,GM,Electric_Vehicles,North_America,6616,48812.28,0.0266,717.83,0.035,7500,0.2844,67.72,0.0172
2021-09-30,GM,Electric_Vehicles,Europe,8295,51786.91,0.0334,673.16,0.035,7500,0.2844,46.67,0.0026
2021-09-30,GM,Electric_Vehicles,Asia_Pacific,10253,51576.83,0.0273,650.29,0.035,7500,0.2844,59.3,0.0124
2021-09-30,GM,Electric_Vehicles,China,11007,48953.0,0.026,669.34,0.035,7500,0.2844,51.49,0.0195
2021-10-31,Toyota,Passenger_Cars,North_America,34242,33965.33,0.0196,654.35,0.035,7500,0.2844,56.58,0.0112
2021-10-31,Toyota,Passenger_Cars,Europe,36736,35881.5,0.0303,672.62,0.035,7500,0.2844,65.21,0.018
2021-10-31,Toyota,Passenger_Cars,Asia_Pacific,42371,31870.42,0.024,689.9,0.035,7500,0.2844,51.22,0.0099
2021-10-31,Toyota,Passenger_Cars,China,48408,35318.28,0.0196,687.24,0.035,7500,0.2844,61.74,0.0055
2021-10-31,Toyota,Commercial_Vehicles,North_America,9418,59294.63,0.0346,664.47,0.035,7500,0.2844,56.98,0.0132
2021-10-31,Toyota,Commercial_Vehicles,Europe,10519,60124.83,0.0249,624.11,0.035,7500,0.2844,52.79,0.009
2021-10-31,Toyota,Commercial_Vehicles,Asia_Pacific,12811,60808.85,0.031,737.37,0.035,7500,0.2844,53.87,0.0143
2021-10-31,Toyota,Commercial_Vehicles,China,16038,60306.25,0.0209,683.75,0.035,7500,0.2844,53.83,0.0094
2021-10-31,Toyota,Electric_Vehicles,North_America,10704,52450.74,0.0258,701.51,0.035,7500,0.2844,41.4,0.0047
2021-10-31,Toyota,Electric_Vehicles,Europe,12252,52049.19,0.031,703.37,0.035,7500,0.2844,64.02,0.0114
2021-10-31,Toyota,Electric_Vehicles,Asia_Pacific,11138,53300.04,0.0236,686.8,0.035,7500,0.2844,65.15,0.0188
2021-10-31,Toyota,Electric_Vehicles,China,15060,55139.2,0.0345,677.04,0.035,7500,0.2844,34.36,0.0057
2021-10-31,Volkswagen,Passenger_Cars,North_America,30640,36140.1,0.0222,644.11,0.035,7500,0.2844,59.75,-0.004
2021-10-31,Volkswagen,Passenger_Cars,Europe,34117,33608.35,0.0266,690.5,0.035,7500,0.2844,35.8,0.0077
2021-10-31,Volkswagen,Passenger_Cars,Asia_Pacific,36596,36401.9,0.0221,616.58,0.035,7500,0.2844,61.92,0.0033
2021-10-31,Volkswagen,Passenger_Cars,China,41062,35944.56,0.0293,674.37,0.035,7500,0.2844,45.09,0.0112
2021-10-31,Volkswagen,Commercial_Vehicles,North_America,8582,65184.04,0.0323,690.25,0.035,7500,0.2844,76.15,0.0114
2021-10-31,Volkswagen,Commercial_Vehicles,Europe,9500,65280.5,0.027,677.35,0.035,7500,0.2844,66.72,0.0159
2021-10-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,12977,65036.19,0.024,696.25,0.035,7500,0.2844,57.18,0.0106
2021-10-31,Volkswagen,Commercial_Vehicles,China,14290,65740.08,0.0296,732.33,0.035,7500,0.2844,43.0,0.0114
2021-10-31,Volkswagen,Electric_Vehicles,North_America,9660,56091.23,0.0204,657.42,0.035,7500,0.2844,48.39,0.0112
2021-10-31,Volkswagen,Electric_Vehicles,Europe,9140,54287.88,0.0302,710.24,0.035,7500,0.2844,53.87,0.0061
2021-10-31,Volkswagen,Electric_Vehicles,Asia_Pacific,10284,56620.71,0.0359,642.42,0.035,7500,0.2844,41.76,0.0047
2021-10-31,Volkswagen,Electric_Vehicles,China,12904,60701.96,0.0298,694.15,0.035,7500,0.2844,35.12,0.0132
2021-10-31,Ford,Passenger_Cars,North_America,24121,30614.76,0.0297,692.09,0.035,7500,0.2844,72.62,0.0095
2021-10-31,Ford,Passenger_Cars,Europe,27519,29708.77,0.02,682.68,0.035,7500,0.2844,54.37,0.0133
2021-10-31,Ford,Passenger_Cars,Asia_Pacific,30102,30371.68,0.038,631.39,0.035,7500,0.2844,55.01,0.0141
2021-10-31,Ford,Passenger_Cars,China,35393,31083.67,0.0259,650.41,0.035,7500,0.2844,46.69,0.0089
2021-10-31,Ford,Commercial_Vehicles,North_America,6638,55558.91,0.0267,678.67,0.035,7500,0.2844,57.93,0.0087
2021-10-31,Ford,Commercial_Vehicles,Europe,8167,52692.05,0.028,719.08,0.035,7500,0.2844,69.15,0.011
2021-10-31,Ford,Commercial_Vehicles,Asia_Pacific,9192,56678.41,0.0257,640.03,0.035,7500,0.2844,54.65,0.007
2021-10-31,Ford,Commercial_Vehicles,China,12190,56006.1,0.0184,680.21,0.035,7500,0.2844,37.58,0.0052
2021-10-31,Ford,Electric_Vehicles,North_America,6736,52343.52,0.0271,712.63,0.035,7500,0.2844,62.93,0.0173
2021-10-31,Ford,Electric_Vehicles,Europe,8348,51477.35,0.0276,674.49,0.035,7500,0.2844,65.45,0.0152
2021-10-31,Ford,Electric_Vehicles,Asia_Pacific,8928,50225.71,0.0336,613.43,0.035,7500,0.2844,69.08,0.0127
2021-10-31,Ford,Electric_Vehicles,China,11892,50928.5,0.0347,649.71,0.035,7500,0.2844,49.29,0.0185
2021-10-31,Hyundai-Kia,Passenger_Cars,North_America,18579,27778.56,0.032,670.46,0.035,7500,0.2844,51.1,0.0068
2021-10-31,Hyundai-Kia,Passenger_Cars,Europe,26061,28160.71,0.0283,696.7,0.035,7500,0.2844,64.1,0.0191
2021-10-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,29754,28616.29,0.0317,662.05,0.035,7500,0.2844,43.66,0.0145
2021-10-31,Hyundai-Kia,Passenger_Cars,China,30309,27921.96,0.0332,672.78,0.035,7500,0.2844,71.47,0.0142
2021-10-31,Hyundai-Kia,Commercial_Vehicles,North_America,7143,52796.35,0.0245,657.02,0.035,7500,0.2844,51.88,0.0126
2021-10-31,Hyundai-Kia,Commercial_Vehicles,Europe,7660,49330.64,0.0197,673.37,0.035,7500,0.2844,48.94,0.0135
2021-10-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,7442,50948.23,0.0286,616.11,0.035,7500,0.2844,59.49,0.0157
2021-10-31,Hyundai-Kia,Commercial_Vehicles,China,9437,49600.88,0.0363,655.47,0.035,7500,0.2844,58.46,0.012
2021-10-31,Hyundai-Kia,Electric_Vehicles,North_America,5722,44171.74,0.025,664.12,0.035,7500,0.2844,62.49,-0.0002
2021-10-31,Hyundai-Kia,Electric_Vehicles,Europe,7493,41932.79,0.0266,672.78,0.035,7500,0.2844,57.69,0.0133
2021-10-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,8073,44723.96,0.02,646.53,0.035,7500,0.2844,57.31,0.0147
2021-10-31,Hyundai-Kia,Electric_Vehicles,China,9801,45067.58,0.0319,655.49,0.035,7500,0.2844,36.08,0.0136
2021-10-31,Stellantis,Passenger_Cars,North_America,20189,31607.62,0.0259,691.54,0.035,7500,0.2844,63.78,0.0158
2021-10-31,Stellantis,Passenger_Cars,Europe,23143,34517.25,0.0211,674.47,0.035,7500,0.2844,35.2,0.0146
2021-10-31,Stellantis,Passenger_Cars,Asia_Pacific,24527,33760.88,0.0317,661.79,0.035,7500,0.2844,50.94,0.0129
2021-10-31,Stellantis,Passenger_Cars,China,30890,31919.08,0.0265,619.54,0.035,7500,0.2844,57.26,0.0067
2021-10-31,Stellantis,Commercial_Vehicles,North_America,5179,63172.33,0.0356,681.98,0.035,7500,0.2844,53.27,0.0099
2021-10-31,Stellantis,Commercial_Vehicles,Europe,6504,59314.53,0.0353,650.32,0.035,7500,0.2844,34.18,0.0043
2021-10-31,Stellantis,Commercial_Vehicles,Asia_Pacific,7669,57253.12,0.0299,679.25,0.035,7500,0.2844,39.04,0.0224
2021-10-31,Stellantis,Commercial_Vehicles,China,10151,58663.13,0.0218,715.7,0.035,7500,0.2844,49.04,0.0077
2021-10-31,Stellantis,Electric_Vehicles,North_America,5850,51794.33,0.0207,648.78,0.035,7500,0.2844,57.36,0.0091
2021-10-31,Stellantis,Electric_Vehicles,Europe,6816,54679.12,0.0271,670.48,0.035,7500,0.2844,59.59,0.0226
2021-10-31,Stellantis,Electric_Vehicles,Asia_Pacific,8272,51652.65,0.0301,648.81,0.035,7500,0.2844,54.89,0.0099
2021-10-31,Stellantis,Electric_Vehicles,China,7970,52843.38,0.0335,697.94,0.035,7500,0.2844,58.22,0.0098
2021-10-31,GM,Passenger_Cars,North_America,24054,31218.06,0.0348,690.88,0.035,7500,0.2844,65.84,0.005
2021-10-31,GM,Passenger_Cars,Europe,34141,30776.26,0.0353,655.51,0.035,7500,0.2844,52.47,0.0155
2021-10-31,GM,Passenger_Cars,Asia_Pacific,37149,29316.49,0.0269,663.49,0.035,7500,0.2844,57.02,0.0136
2021-10-31,GM,Passenger_Cars,China,34753,30023.95,0.029,629.38,0.035,7500,0.2844,42.66,0.0151
2021-10-31,GM,Commercial_Vehicles,North_America,7651,57749.72,0.0206,631.14,0.035,7500,0.2844,36.73,0.008
2021-10-31,GM,Commercial_Vehicles,Europe,8335,55427.04,0.0253,665.57,0.035,7500,0.2844,76.69,0.01
2021-10-31,GM,Commercial_Vehicles,Asia_Pacific,12636,54212.53,0.0242,705.53,0.035,7500,0.2844,39.36,0.0117
2021-10-31,GM,Commercial_Vehicles,China,10825,56118.99,0.0318,664.31,0.035,7500,0.2844,50.37,0.0121
2021-10-31,GM,Electric_Vehicles,North_America,8194,51231.22,0.0264,672.3,0.035,7500,0.2844,66.17,0.0156
2021-10-31,GM,Electric_Vehicles,Europe,6672,52220.63,0.0249,693.01,0.035,7500,0.2844,54.55,0.0137
2021-10-31,GM,Electric_Vehicles,Asia_Pacific,8839,49429.49,0.0278,653.63,0.035,7500,0.2844,69.52,0.0221
2021-10-31,GM,Electric_Vehicles,China,12078,51500.83,0.0365,678.97,0.035,7500,0.2844,49.51,0.0121
2021-11-30,Toyota,Passenger_Cars,North_America,31190,35380.89,0.0245,724.89,0.035,7500,0.2844,53.83,0.0096
2021-11-30,Toyota,Passenger_Cars,Europe,41023,34210.12,0.0265,679.34,0.035,7500,0.2844,66.36,0.0103
2021-11-30,Toyota,Passenger_Cars,Asia_Pacific,44001,35639.09,0.0324,684.4,0.035,7500,0.2844,63.96,0.0071
2021-11-30,Toyota,Passenger_Cars,China,48354,32907.33,0.0235,709.6,0.035,7500,0.2844,62.27,0.0079
2021-11-30,Toyota,Commercial_Vehicles,North_America,9724,60362.71,0.0275,671.56,0.035,7500,0.2844,62.79,0.0152
2021-11-30,Toyota,Commercial_Vehicles,Europe,11560,64725.19,0.0231,693.31,0.035,7500,0.2844,49.67,0.0157
2021-11-30,Toyota,Commercial_Vehicles,Asia_Pacific,11573,60454.34,0.0355,618.61,0.035,7500,0.2844,55.94,0.0155
2021-11-30,Toyota,Commercial_Vehicles,China,12991,60144.55,0.0284,675.5,0.035,7500,0.2844,60.32,0.0193
2021-11-30,Toyota,Electric_Vehicles,North_America,9824,54076.62,0.0244,662.2,0.035,7500,0.2844,58.08,0.0119
2021-11-30,Toyota,Electric_Vehicles,Europe,10727,54468.7,0.0249,712.93,0.035,7500,0.2844,66.7,0.0097
2021-11-30,Toyota,Electric_Vehicles,Asia_Pacific,12776,55749.13,0.0182,645.44,0.035,7500,0.2844,67.19,0.0092
2021-11-30,Toyota,Electric_Vehicles,China,16133,53097.58,0.0242,646.41,0.035,7500,0.2844,62.39,0.0149
